recipe_id_candidate,source_index,display_name,ingredient_position,ingredient_raw_text,ingredient_name_parsed,ingredient_name_normalized,quantity_value,quantity_unit,quantity_grams_estimated,parse_status,fooddb_version_used,mapped_food_id,mapped_food_canonical_name,mapping_status,mapping_confidence,mapping_method,mapping_notes
recipes_v1_1_candidate_165,7592,"Turkey Sausage, Potato, Brussels Sprouts, and Apple Hash",5,1 pound turkey sausage,turkey sausage,turkey sausage,1.0,pound,453.59,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_165,7592,"Turkey Sausage, Potato, Brussels Sprouts, and Apple Hash",10,1 red apple,red apple,red apple,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_165,7592,"Turkey Sausage, Potato, Brussels Sprouts, and Apple Hash",11,4 fried eggs,fried eggs,fried eggs,4.0,count,200.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_166,7583,French Toast Waffles,1,1 cup pancake/waffle mix,pancake/waffle mix,pancake waffle mix,1.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_166,7583,French Toast Waffles,4,½ cup cold milk,cold milk,cold milk,0.5,cup,122.5,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_166,7583,French Toast Waffles,6,1 teaspoon vanilla extract,vanilla extract,vanilla extract,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_167,43560,Cinnamon and Sugar French Waffle Toast,3,2 teaspoons vanilla extract,vanilla extract,vanilla extract,2.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_167,43560,Cinnamon and Sugar French Waffle Toast,6,9 slices white bread,white bread,white bread,9.0,slice,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_168,47626,Asparagus and Mushroom Frittata,1,1 tablespoon butter,butter,butter,1.0,tablespoon,14.2,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_168,47626,Asparagus and Mushroom Frittata,4,"8 ounces fresh mushrooms, sliced",fresh mushrooms,mushrooms,8.0,ounce,226.8,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_168,47626,Asparagus and Mushroom Frittata,8,½ cup shredded mozzarella cheese,shredded mozzarella cheese,mozzarella cheese,0.5,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_168,47626,Asparagus and Mushroom Frittata,9,3 tablespoons freshly grated Parmesan cheese,freshly grated Parmesan cheese,freshly parmesan cheese,3.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_169,7179,Mom's Best Waffles,1,2 cups all-purpose flour,all-purpose flour,all purpose flour,2.0,cup,240.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_169,7179,Mom's Best Waffles,2,2 teaspoons baking powder,baking powder,baking powder,2.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_170,7525,Easy Breakfast Tortilla Pizza,1,"1/2 tablespoon butter, softened",butter,butter,0.5,tablespoon,7.1,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_170,7525,Easy Breakfast Tortilla Pizza,2,1 (10-inch) tortilla,tortilla,tortilla,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_170,7525,Easy Breakfast Tortilla Pizza,6,1/2 cup total assorted toppings,total assorted toppings,total assorted toppings,0.5,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_171,7742,Homemade Hash Browns,2,2 cups mashed potatoes,mashed potatoes,mashed potatoes,2.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_172,7760,Potato and Cheese Frittata,2,"2 large russet potatoes, peeled and shredded",russet potatoes,russet potatoes,2.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_172,7760,Potato and Cheese Frittata,5,½ cup shredded Cheddar cheese,shredded Cheddar cheese,cheddar cheese,0.5,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_173,7395,Amish Baked Oatmeal,1,3 cups quick-cooking oats,quick-cooking oats,quick cooking oats,3.0,cup,240.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_173,7395,Amish Baked Oatmeal,6,2 teaspoons baking powder,baking powder,baking powder,2.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_174,30348,Easy Broccoli Frittata,1,3 cups bite-size broccoli pieces,bite-size broccoli pieces,bite size broccoli pieces,3.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_175,7768,Nan's Potato and Egg Frittata,2,"1 large baking potato, peeled and sliced 1/4 inch thick",baking potato,baking potato,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_176,1450,Potato Salad Deviled Eggs,3,2 teaspoons pickle relish,pickle relish,pickle relish,2.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_176,1450,Potato Salad Deviled Eggs,5,4 teaspoons creamy salad dressing (such as Miracle Whip),creamy salad dressing (,creamy salad dressing,4.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_177,1997,Pickled Eggs III,2,1 cup tarragon vinegar,tarragon vinegar,tarragon vinegar,1.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_177,1997,Pickled Eggs III,6,½ teaspoon celery seed,celery seed,celery seed,0.5,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_178,37138,Garlic Hummus,1,"1 (15 ounce) can chickpeas beans, drained",chickpeas beans,chickpeas beans,1.0,can,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_178,37138,Garlic Hummus,3,"1 large lemon, juiced",lemon,lemon,1.0,count,58.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_178,37138,Garlic Hummus,7,½ teaspoon sea salt,sea salt,sea salt,0.5,teaspoon,3.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_179,60092,Fried Cauliflower,2,4 cups oil for deep frying,oil for deep frying,oil for deep frying,4.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_179,60092,Fried Cauliflower,5,1 cup cracker crumbs,cracker crumbs,cracker crumbs,1.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_180,352,Pistachio Hummus,1,"1/2 cup pistachios, divided",pistachios,pistachios,0.5,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_180,352,Pistachio Hummus,3,"1 garlic clove, quartered",garlic clove,garlic clove,1.0,count,3.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_180,352,Pistachio Hummus,6,2 tablespoons lemon juice,lemon juice,lemon juice,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_180,352,Pistachio Hummus,8,1/4 teaspoon freshly ground black pepper,freshly ground black pepper,freshly black pepper,0.25,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_181,1512,Hummus III,1,"2 cups canned garbanzo beans, drained",canned garbanzo beans,canned garbanzo beans,2.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_181,1512,Hummus III,3,¼ cup lemon juice,lemon juice,lemon juice,0.25,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_182,220,Air Fryer Puffed Butter Beans,1,"1 (16 ounce) can large butter beans, drained and rinsed",butter beans,butter beans,1.0,can,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_182,220,Air Fryer Puffed Butter Beans,4,1 teaspoon freshly ground black pepper,freshly ground black pepper,freshly black pepper,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_182,220,Air Fryer Puffed Butter Beans,5,1 teaspoon garlic powder,garlic powder,garlic powder,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_182,220,Air Fryer Puffed Butter Beans,6,Optional: preferred seasoning blend,: preferred seasoning blend,preferred seasoning blend,,,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_183,1521,Roasted Salt & Vinegar Chickpeas,1,"1 (15 ounce) can chickpeas, drained and rinsed",chickpeas,chickpeas,1.0,can,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_183,1521,Roasted Salt & Vinegar Chickpeas,2,1 cup white vinegar,white vinegar,white vinegar,1.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_184,25936,Easy Black Bean Hummus,1,"1 (15 ounce) can black beans, rinsed and drained",black beans,black beans,1.0,can,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_184,25936,Easy Black Bean Hummus,2,2 teaspoons lemon juice,lemon juice,lemon juice,2.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_184,25936,Easy Black Bean Hummus,4,1 teaspoon garlic powder,garlic powder,garlic powder,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_185,1478,Real Hummus,2,"1 (19 ounce) can chickpeas, half the liquid reserved",half the liquid reserved,half the liquid reserved,1.0,can,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_185,1478,Real Hummus,3,4 tablespoons lemon juice,lemon juice,lemon juice,4.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_186,46345,Blackened Shrimp Tacos with Pineapple,1,2 tablespoons smoked paprika,smoked paprika,smoked paprika,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_186,46345,Blackened Shrimp Tacos with Pineapple,2,1 tablespoon onion powder,onion powder,onion powder,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_186,46345,Blackened Shrimp Tacos with Pineapple,5,1 teaspoon garlic salt,garlic salt,garlic salt,1.0,teaspoon,6.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_187,47374,Homemade Turkey Sausage Patties,1,1 pound lean ground turkey,lean ground turkey,turkey,1.0,pound,453.59,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_187,47374,Homemade Turkey Sausage Patties,3,"1 teaspoon salt-free seasoning,",salt-free seasoning,salt free seasoning,1.0,teaspoon,6.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_188,47405,Easy Herb-Roasted Turkey,3,2 tablespoons garlic powder,garlic powder,garlic powder,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_189,39764,Greek Chicken,2,"2 medium lemons, juiced",lemons,lemons,2.0,count,116.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_189,39764,Greek Chicken,7,"1 (4 pound) chicken, cut into pieces",chicken,chicken,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_190,4631,Tri-Tip Bulgogi,3,1 thumb-sized piece fresh ginger,thumb-sized piece fresh ginger,thumb sized piece ginger,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_191,26863,Swamp Rice,2,1/2 cup onions,onions,onions,0.5,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_191,26863,Swamp Rice,3,"2 teaspoons kosher salt,",kosher salt,kosher salt,2.0,teaspoon,12.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_191,26863,Swamp Rice,4,2 cups baby spinach,baby spinach,baby spinach,2.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_191,26863,Swamp Rice,5,4 jalapeno peppers,jalapeno peppers,jalapeno peppers,4.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_191,26863,Swamp Rice,6,1 bunch Italian parsley,Italian parsley,italian parsley,1.0,bunch,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_191,26863,Swamp Rice,8,"1 bunch green onions,",green onions,green onions,1.0,bunch,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_192,25863,Lemon Herb Quinoa,3,"1 lemon, juiced and zested",lemon,lemon,1.0,count,58.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_194,133,Air Fryer Lemon-Thyme Baby Red Potatoes,1,"12 ounces baby red potatoes, halved lengthwise",baby red potatoes,baby red potatoes,12.0,ounce,340.19,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_194,133,Air Fryer Lemon-Thyme Baby Red Potatoes,3,1 teaspoon lemon pepper seasoning,lemon pepper seasoning,lemon pepper seasoning,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_195,13950,Chef John's Jollof Rice,2,1 large red bell pepper,red bell pepper,red bell pepper,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_195,13950,Chef John's Jollof Rice,3,1 whole habanero pepper,whole habanero pepper,whole habanero pepper,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_195,13950,Chef John's Jollof Rice,4,1 whole jalapeño,whole jalapeño,whole jalape o,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_196,50951,One - Two - Three - Mexican Macaroni Salad,1,1 (16 ounce) package dried elbow macaroni,dried elbow macaroni,elbow macaroni,1.0,package,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_196,50951,One - Two - Three - Mexican Macaroni Salad,2,1 ½ cups chunky salsa,chunky salsa,chunky salsa,1.5,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_196,50951,One - Two - Three - Mexican Macaroni Salad,4,"1 (6 ounce) can sliced black olives, drained (Optional)",sliced black olives,black olives,1.0,can,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_196,50951,One - Two - Three - Mexican Macaroni Salad,5,½ cup finely chopped green bell pepper,finely chopped green bell pepper,finely green bell pepper,0.5,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_196,50951,One - Two - Three - Mexican Macaroni Salad,6,1 teaspoon garlic powder,garlic powder,garlic powder,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_197,49103,Make-Ahead Spinach Salad in a Jar,1,5 (16 oz) pint jars,pint jars,pint jars,5.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_198,32352,Roasted Sweet Potato and Kale Salad,7,"1 bunch kale, torn into bite-sized pieces",torn into bite-sized pieces,torn into bite sized pieces,1.0,bunch,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_198,32352,Roasted Sweet Potato and Kale Salad,8,2 tablespoons red wine vinegar,red wine vinegar,red wine vinegar,2.0,tablespoon,30.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_199,38569,Mid-Summer Italian Bread Salad,2,1 (1 pound) loaf Italian bread,loaf Italian bread,loaf italian bread,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_199,38569,Mid-Summer Italian Bread Salad,4,1 cup chopped tomatoes,chopped tomatoes,tomatoes,1.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_199,38569,Mid-Summer Italian Bread Salad,10,"2 tablespoons balsamic vinegar, or as needed",balsamic vinegar,balsamic vinegar,2.0,tablespoon,30.0,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_200,15471,Broccoli and Carrot Stir Fry,1,5 ½ cups broccoli florets,broccoli florets,broccoli florets,5.5,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_200,15471,Broccoli and Carrot Stir Fry,5,"1 teaspoon chicken bouillon granules, or to taste",chicken bouillon granules,chicken bouillon granules,1.0,teaspoon,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
